STATUS | wrapper  | 2023/04/17 15:27:03 | --> Wrapper Started as Console
INFO   | jvm 1    | 2023/04/17 15:57:58 | TaskEngineService                                 [DESTROYED]
INFO   | jvm 1    | 2023/04/17 15:57:58 | AuthorizationService                              [DESTROYED]
INFO   | jvm 1    | 2023/04/17 15:57:58 | AuthenticationService                             [DESTROYED]
INFO   | jvm 1    | 2023/04/17 15:57:58 | PatchUpdaterService                               [DESTROYED]
INFO   | jvm 1    | 2023/04/17 15:57:58 | CacheService                                      [DESTROYED]
INFO   | jvm 1    | 2023/04/17 15:57:58 | Stopping Module processors
INFO   | jvm 1    | 2023/04/17 15:57:58 | 
INFO   | jvm 1    | 2023/04/17 15:57:58 | ModuleStopProcess:: Persistence::DBAUDIT     [ STOPPED ]
STATUS | wrapper  | 2023/04/17 15:57:59 | <-- Wrapper Stopped
STATUS | wrapper  | 2023/04/17 16:00:29 | --> Wrapper Started as Console
STATUS | wrapper  | 2023/04/17 16:00:29 | Java Service Wrapper Professional Edition 64-bit 3.5.40
STATUS | wrapper  | 2023/04/17 16:00:29 |   Copyright (C) 1999-2019 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2023/04/17 16:00:29 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | 2023/04/17 16:00:29 |   Licensed to Zoho Corporation Pvt. Ltd. for MickeyLite
STATUS | wrapper  | 2023/04/17 16:00:29 | 
WARN   | wrapper  | 2023/04/17 16:00:29 | Running in a console with QuickEdit Mode. Be careful when selecting text in the
WARN   | wrapper  | 2023/04/17 16:00:29 |   console as this may cause to block the Java Application.
WARN   | wrapper  | 2023/04/17 16:00:29 | 
STATUS | wrapper  | 2023/04/17 16:00:30 | Launching a JVM...
INFO   | jvm 1    | 2023/04/17 16:00:30 | WrapperManager: Initializing...
INFO   | jvm 1    | 2023/04/17 16:00:30 | Starting Server from location: D:\MickeyLite\Applications\LenderB
INFO   | jvm 1    | 2023/04/17 16:00:31 | Free edition...
INFO   | jvm 1    | 2023/04/17 16:00:31 | 
INFO   | jvm 1    | 2023/04/17 16:00:36 | Modules already Populated
INFO   | jvm 1    | 2023/04/17 16:00:36 | 
INFO   | jvm 1    | 2023/04/17 16:00:36 |      ModulePreStartProcess :: Persistence::DBAUDIT[ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | Persistence                                       [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 |      ModulePostStartProcess:: Persistence::DBAUDIT[ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | Audit                                             [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | Authentication                                    [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | Authorization                                     [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | CustomView                                        [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | TaskEngine                                        [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | Tomcat                                            [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | ClientFramework                                   [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | ClientComponents                                  [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | Lender                                            [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | 
INFO   | jvm 1    | 2023/04/17 16:00:36 | Creating Services
INFO   | jvm 1    | 2023/04/17 16:00:36 | CacheService                                      [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | PatchUpdaterService                               [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | AuthenticationService                             [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | AuthorizationService                              [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | TaskEngineService                                 [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:36 | WebService                                        [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:37 | ClientFrameworkService                            [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:37 | TemplateService                                   [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:37 | TableTemplateService                              [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:00:37 | 
INFO   | jvm 1    | 2023/04/17 16:00:37 | Starting Services
INFO   | jvm 1    | 2023/04/17 16:00:37 | CacheService                                      [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:37 | PatchUpdaterService                               [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:37 | AuthenticationService                             [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:37 | AuthorizationService                              [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:37 | TaskEngineService                                 [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:54 | WebService                                        [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:54 | ClientFrameworkService                            [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:54 | TemplateService                                   [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:54 | TableTemplateService                              [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:00:54 | 
INFO   | jvm 1    | 2023/04/17 16:00:54 | Server started in :: [23697 ms]
INFO   | jvm 1    | 2023/04/17 16:00:54 | 
INFO   | jvm 1    | 2023/04/17 16:00:54 | Connect to: [ http://localhost:8080 ]
STATUS | wrapper  | 2023/04/17 16:07:35 | CTRL-C trapped.  Shutting down.
INFO   | jvm 1    | 2023/04/17 16:07:37 | System going to Shutdown --- received process interrupt
INFO   | jvm 1    | 2023/04/17 16:07:37 | Shutting down the JVM now!
INFO   | jvm 1    | 2023/04/17 16:07:37 | Stopping Services
INFO   | jvm 1    | 2023/04/17 16:07:37 | TableTemplateService                              [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | TemplateService                                   [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | ClientFrameworkService                            [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | WebService                                        [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | TaskEngineService                                 [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | AuthorizationService                              [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | AuthenticationService                             [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | PatchUpdaterService                               [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | CacheService                                      [ STOPPED ]
INFO   | jvm 1    | 2023/04/17 16:07:37 | Destroying Services
INFO   | jvm 1    | 2023/04/17 16:07:37 | TableTemplateService                              [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | TemplateService                                   [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | ClientFrameworkService                            [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | WebService                                        [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | TaskEngineService                                 [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | AuthorizationService                              [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | AuthenticationService                             [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | PatchUpdaterService                               [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | CacheService                                      [DESTROYED]
INFO   | jvm 1    | 2023/04/17 16:07:37 | Stopping Module processors
INFO   | jvm 1    | 2023/04/17 16:07:37 | 
INFO   | jvm 1    | 2023/04/17 16:07:37 | ModuleStopProcess:: Persistence::DBAUDIT     [ STOPPED ]
STATUS | wrapper  | 2023/04/17 16:07:38 | <-- Wrapper Stopped
STATUS | wrapper  | 2023/04/17 16:08:22 | --> Wrapper Started as Console
STATUS | wrapper  | 2023/04/17 16:08:22 | Java Service Wrapper Professional Edition 64-bit 3.5.40
STATUS | wrapper  | 2023/04/17 16:08:22 |   Copyright (C) 1999-2019 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2023/04/17 16:08:22 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | 2023/04/17 16:08:22 |   Licensed to Zoho Corporation Pvt. Ltd. for MickeyLite
STATUS | wrapper  | 2023/04/17 16:08:22 | 
WARN   | wrapper  | 2023/04/17 16:08:22 | Running in a console with QuickEdit Mode. Be careful when selecting text in the
WARN   | wrapper  | 2023/04/17 16:08:22 |   console as this may cause to block the Java Application.
WARN   | wrapper  | 2023/04/17 16:08:22 | 
STATUS | wrapper  | 2023/04/17 16:08:23 | Launching a JVM...
INFO   | jvm 1    | 2023/04/17 16:08:23 | WrapperManager: Initializing...
INFO   | jvm 1    | 2023/04/17 16:08:23 | Starting Server from location: D:\MickeyLite\Applications\LenderB
INFO   | jvm 1    | 2023/04/17 16:08:24 | Free edition...
INFO   | jvm 1    | 2023/04/17 16:08:24 | 
INFO   | jvm 1    | 2023/04/17 16:08:29 | Modules already Populated
INFO   | jvm 1    | 2023/04/17 16:08:29 | 
INFO   | jvm 1    | 2023/04/17 16:08:29 |      ModulePreStartProcess :: Persistence::DBAUDIT[ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:29 | Persistence                                       [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:29 |      ModulePostStartProcess:: Persistence::DBAUDIT[ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:29 | Audit                                             [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | Authentication                                    [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | Authorization                                     [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | CustomView                                        [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | TaskEngine                                        [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | Tomcat                                            [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | ClientFramework                                   [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | ClientComponents                                  [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | Lender                                            [ LOADED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | 
INFO   | jvm 1    | 2023/04/17 16:08:30 | Creating Services
INFO   | jvm 1    | 2023/04/17 16:08:30 | CacheService                                      [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | PatchUpdaterService                               [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | AuthenticationService                             [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | AuthorizationService                              [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | TaskEngineService                                 [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | WebService                                        [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | ClientFrameworkService                            [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | TemplateService                                   [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | TableTemplateService                              [ CREATED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | 
INFO   | jvm 1    | 2023/04/17 16:08:30 | Starting Services
INFO   | jvm 1    | 2023/04/17 16:08:30 | CacheService                                      [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | PatchUpdaterService                               [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | AuthenticationService                             [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:30 | AuthorizationService                              [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:31 | TaskEngineService                                 [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:56 | WebService                                        [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:56 | ClientFrameworkService                            [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:56 | TemplateService                                   [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:56 | TableTemplateService                              [ STARTED ]
INFO   | jvm 1    | 2023/04/17 16:08:56 | 
INFO   | jvm 1    | 2023/04/17 16:08:56 | Server started in :: [32424 ms]
INFO   | jvm 1    | 2023/04/17 16:08:56 | 
INFO   | jvm 1    | 2023/04/17 16:08:56 | Connect to: [ http://localhost:8080 ]
